schemaVersion,recordType,content.title,content.url,content.source,content.published_date,content.summary,content.entities_mentioned,collectedAt
1.0,NEWS,LAAF: A Layered Accountability Architecture Framework for LLM Applications,https://arxiv.org/abs/2608.27102,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27102v1 Announce Type: new Abstract: Large Language Models (LLMs) operate in hospitals, courtrooms, banks, and public service desks, where fluent, confident outputs are treated as authoritative even when ungrounded or incorrect. When such an output contributes to harm, who is answerable, and through what mechanisms can responsibility be traced, explained, and acted upon? Following PRISMA guidance, five databases were searched from January 2022 to March 2026 against four review questio",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,TransMeme: A Multi-Agent Framework for Cross-Cultural Meme Transcreation,https://arxiv.org/abs/2608.27127,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27127v1 Announce Type: new Abstract: Internet memes are a pervasive form of multimodal online communication; however, such communication often involves users from diverse linguistic and cultural backgrounds. Therefore, adapting memes across cultures and languages is a central challenge for enabling mutual understanding in online communication. Unlike ordinary translation or standalone text rewriting, cross-cultural meme transcreation must jointly preserve communicative intent, adapt c",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,GRAIN: Bridging Name and Narrative Shifts in Real-World Graph Reasoning through Invariance-Rewarded Agentic RL,https://arxiv.org/abs/2608.27142,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27142v1 Announce Type: new Abstract: Despite their potential in standardized graph tasks, Large Language Models (LLMs) remain brittle to real-world shifts in node identifiers and task formulation. While deterministic graph tools are invariant to such shifts, extracting topological structures from noisy text is highly fragile for LLMs, which often overfit to surface patterns. Moreover, mitigating these parsing failures via multi-agent systems incurs prohibitive latency. To address this",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Feature Transformation Enhanced Jacobi Polynomial Graph Filtering for Graph Anomaly Detection,https://arxiv.org/abs/2608.27144,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27144v1 Announce Type: new Abstract: In recent years, graph anomaly detection (GAD) based on frequency-domain filtering have achieved promising results. However, existing approaches still face three major challenges: First, they use static basic function to constructed graph filter which cannot effectively adapt to the frequency-domain distribution of graph data. Second, they fail to adequately consider the importance information of each attribute in the node feature vector, leading t",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,When Tool Outputs Become Commands: Separating Action Induction from Runtime Authorization in Tool-Augmented LLM Agents,https://arxiv.org/abs/2608.27146,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27146v1 Announce Type: new Abstract: Tool-augmented LLM agents must rely on untrusted runtime Observations to complete open-ended tasks; however, when tool outputs no longer merely provide data but begin to specify concrete actions, they effectively become ``commands'' that can drive real-world side effects beyond user intent. We argue that this risk arises from conflating action induction with execution authorization. To address this distinction, we propose SARA, which treats action ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Thomson: Continual Learning of Frontier Models for SovereignAI,https://arxiv.org/abs/2608.27147,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27147v1 Announce Type: new Abstract: The development of frontier models is commonly perceived to be the exclusive remit of a small number of heavily funded players, creating an information, economic and power asymmetry between developers and the diverse user base of modern AI. Recent public discourse acknowledges this concern, calling for SovereignAI (an organisation's capability to independently build, deploy and govern AI use), but offers little concrete advice on how this can be ac",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,BPMN4CAI: A BPMN Extension for Modeling Dynamic Conversational AI,https://arxiv.org/abs/2608.27149,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27149v1 Announce Type: new Abstract: Conversational AI systems, such as chatbots and virtual assistants, are becoming increasingly important to digital business processes. However, the established Business Process Model and Notation (BPMN) standard faces challenges when representing dynamic, context-sensitive interactions. This paper addresses this methodological and practical research gap by developing a standard-compliant BPMN extension (BPMN4CAI). Using Design Science Research meth",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"Calibrated Enough to Know, Not Calibrated to Act: Fabricated Evidence Makes LLM Agents Commit to the Unknowable",https://arxiv.org/abs/2608.27167,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27167v1 Announce Type: new Abstract: An LLM agent shown a professional-looking market panel commits to a directional call on a provably unpredictable question far more often than one asked the bare question: across 12 frontier models, commitment rises from 6.5% to 54.0% as evidence is escalated. It commits just as readily when every number on the panel is invented: fabricating the entire display, so nothing the model can see is true except the question itself, still lifts commitment f",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,What Makes Good Agentic Data? An ACE Lens on Data Generation for LLM Agents,https://arxiv.org/abs/2608.27260,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27260v1 Announce Type: new Abstract: LLM agents increasingly rely on generated interaction data to learn how to interact with external environments. Agentic data generation must maintain consistency among environments, tasks, interactions, and success signals while producing experience that is useful rather than merely abundant. Existing work spans many agent domains, but domain-centered organization and heterogeneous evaluation often obscure common generation mechanisms and conflate ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Naive Prompt Optimization: Rethinking the Need for Complex Prompt Search,https://arxiv.org/abs/2608.27266,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27266v1 Announce Type: new Abstract: Efficiently improving autonomous agents across diverse tasks is central to accelerating recursive self-improvement (RSI) in agentic AI, with prompt optimization emerging as a promising approach capable of delivering performance gains comparable to those achieved by fine-tuning model weights, while reducing computational costs in both optimization and serving. However, recent developments increasingly favor unnecessarily complex prompt optimizers. W",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,BrailleBench: Investigating Multi-Criteria Braille Comprehension in Large Language Models,https://arxiv.org/abs/2608.27268,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27268v1 Announce Type: new Abstract: Although Large language models (LLMs) mediate access to knowledge and computational assistance, their capabilities should benefit vulnerable groups in the same way. However, it is unclear whether existing AI systems are inclusive enough for blind and deafblind users to access the same functionality through Braille, whose indicators, contractions, and digital representations introduce distinct requirements for model comprehension. To this end, we in",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,LLMs Can Design Near-Optimal OR Algorithms,https://arxiv.org/abs/2608.27296,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27296v1 Announce Type: new Abstract: We ask whether large language models (LLMs) can design effective algorithms for well-specified operations research (OR) problems. We study inventory control, queueing network control, and assortment optimization. We evaluate two levels of LLM use: at level 1, the model receives one problem instance and returns a solution for that instance; at level 2, it receives only the problem class description and broad parameter ranges, and returns an algorith",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"Verify Smarter, Evolve Further: Efficient Harness Evolution through Behavior-Aware Verification",https://arxiv.org/abs/2608.27311,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27311v1 Announce Type: new Abstract: Agent harnesses shape how language-model agents use instructions, tools, and runtime components, but adapting these harnesses requires costly verification. Existing propose-and-verify methods typically score every candidate on a fixed task set, wasting rollouts on unrelated behaviors and allowing aggregate scores to obscure specific regressions. We introduce HarnessLens, a budget-aware framework for automated harness evolution. HarnessLens jointly ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Not All Eval-Awareness Is Equal: Capabilities Framing Predicts Compliance,https://arxiv.org/abs/2608.27340,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27340v1 Announce Type: new Abstract: Steering interventions targeting eval-awareness, a model's recognition that it is being tested, are increasingly used in safety evaluation pipelines, where evaluation-awareness is treated as a single quantity to be suppressed. We show that verbalized eval-awareness in chain-of-thought can be identified as capabilities-flavored (""the user is testing my ability to follow instructions""), safety-flavored (""the user is testing my boundaries""), both, or ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Sophistication in GenAI Use: Field Evidence from a Large Firm,https://arxiv.org/abs/2608.27364,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27364v1 Announce Type: new Abstract: We study how sophistication in generative AI (genAI) use varies among the back-office workforce of a large firm. Using proprietary data, we observe 713,564 employee prompts and their corresponding large language model responses from nearly 4,000 back-office employees across 15 functional areas over eight months in 2025. We document three main findings. First, senior employees exhibit more sophisticated genAI use, consistent with domain expertise co",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,CorporateBench: Large-Scale Q&A Benchmarking with Temporal Knowledge Bases,https://arxiv.org/abs/2608.27391,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27391v1 Announce Type: new Abstract: LLMs are increasingly able to answer complex questions about enterprise-scale document collections. But evaluation is hard: companies don't want to share internal communications, and synthetic datasets have been overly simple. We present CorporateBench (CB), a human-validated multi-task Q&A benchmark whose scale approaches the conditions LLMs encounter in corporate communication networks, with evaluation corpora surpassing 230,000 documents. CB eva",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Learning a Continuous Sepsis Severity Score Without Hour-by-Hour Supervision: A Two-Site Retrospective Study,https://arxiv.org/abs/2608.27421,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27421v1 Announce Type: new Abstract: Currently used sepsis severity indices rely on fixed variables and weights established decades ago, which are coarsely discretized and calibrated to a cohort that no longer reflects contemporary critical care. No alternative learned directly from patient trajectories is in routine use. We conducted a retrospective two-cohort study on a total of 29,116 and 7,691 adult patients meeting Sepsis-3 criteria from two hospital systems in Massachusetts and ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Mechanistic Reaction Prediction via Discrete Flow Matching on Graph-Structured Electron Occupation,https://arxiv.org/abs/2608.27429,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27429v1 Announce Type: new Abstract: Chemical reactions are fundamentally transformations in electron space, yet most machine learning approaches model them either through \textit{de novo} generation of product molecules or through heuristic graph edits that operate directly on molecular topology. We introduce MAELLE (\textbf{M}ech\textbf{A}nistic \textbf{E}dit f\textbf{L}ow-matching on e\textbf{L}ectron r\textbf{E}arrangements), which instead models reactions as discrete flow matchin",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,WikiSkill: Compiling Agent Experience into Persistent Knowledge for Skill Evolution,https://arxiv.org/abs/2608.27454,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27454v1 Announce Type: new Abstract: Agent skills package specialized knowledge and workflows into reusable resources that extend AI agent capabilities. Recent work automatically discovers such skills from agent experience, which enables agents to progressively adapt through interaction. However, the insights that guide skill development typically remain scattered across optimization histories, limiting their systematic reuse across iterations. We introduce WikiSkill, a framework that",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Exploring the Role of LLMs in HPC Programming: A Survey,https://arxiv.org/abs/2608.26110,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26110v1 Announce Type: cross Abstract: Large Language Models (LLMs) are emerging as promising assistants in High-Performance Computing (HPC), where programming remains complex and expertise-intensive. This survey systematically reviews their application across five categories: code generation, parallelization and optimization, frameworks and architectures, evaluation and benchmarking, and broader challenges. The analysis highlights both opportunities and limitations: while general-pur",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,From SQL to Knowledge Graphs: An LLM-Driven Multi-Agent Approach with Data Schema Improvement,https://arxiv.org/abs/2608.26117,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26117v1 Announce Type: cross Abstract: RDBMS (Relational Database Management System) databases face several limitations, including slow execution with multi-hop queries and a lack of explainability by graphical interpretations. In contrast, Graph database offers a more intuitive and efficient data schema that performs faster execution on large datasets. Most existing RDBMS conversion pipelines focus on running traditional loading commands and relying on Cypher queries. However, the ef",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Training-Time Explainability for Multilingual Hate Speech Detection: Aligning Model Reasoning with Human Rationales,https://arxiv.org/abs/2608.26125,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26125v1 Announce Type: cross Abstract: Online hate against Muslim communities often appears in culturally coded, multilingual forms that evade conventional AI moderation. Such systems, though accurate, remain opaque and risk bias, over-censorship, or under-moderation, particularly when detached from sociocultural context. We propose a \emph{training-time} explainability framework that aligns model reasoning with human-annotated rationales, improving both classification performance and",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"FIRSTPASS: A Multi-Domain, Multi-Round Peer Review Dataset Grounded in Real Editorial Outcomes",https://arxiv.org/abs/2608.26129,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26129v1 Announce Type: cross Abstract: Scientific peer review datasets have trained AI systems exclusively on Computer Science and Machine Learning venues, producing models that critique ablation studies yet have never seen a biology reviewer demand contamination controls or a chemist question Nuclear Magnetic Resonance (NMR) spectral assignments. We introduce FIRSTPASS, the first large-scale peer review dataset built on complete multi-round editorial dialogues from a multidisciplinar",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Syntax vs. Semantics: How Transformers Learn Deep Dependencies,https://arxiv.org/abs/2608.26139,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26139v1 Announce Type: cross Abstract: Large Language Models demonstrate remarkable syntactic fluency, yet the optimization dynamics governing their acquisition of deep semantic dependencies remain poorly understood. We propose a mechanistic framework that models this learning process as a competition between Surface Statistics and Deep Semantics. Our theoretical analysis identifies a ``Gradient Starvation"" phenomenon where the error signals for sparse semantic dependencies are active",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Position Is All You Need: A Free Lunch Token Compression Strategy for MLLM-based Referring Expression Segmentation,https://arxiv.org/abs/2608.26142,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26142v1 Announce Type: cross Abstract: Referring Expression Segmentation (RES) aims to generate pixel-wise segmentation masks from complex and implicit textual queries. While recent advances in Multimodal Large Language Models (MLLMs) have substantially boosted RES performance, their prohibitive computational overhead remains a critical bottleneck, which, however, is rarely explored. To fill this gap, we first evaluate typical token compression methods on this task and observe a surpr",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Beyond Accuracy: A Qualitative Analysis of Vision-Language Models for Hate Speech Detection in Memes,https://arxiv.org/abs/2608.26143,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26143v1 Announce Type: cross Abstract: Memes have turned out to be a powerful tool through which individuals share their ideas concerning contemporary social and political problems. Their anonymity, as well as their ability to go viral, make them a powerful medium for spreading hate. It remains very difficult to identify such complex and context-dependent hate speech. Although they display excellent performance on multimodal tasks, vision-language models (VLMs) tend to ignore context,",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Artificial Intelligence Models Can Predict and Collaboratively Modulate Human Memory Search,https://arxiv.org/abs/2608.26152,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26152v1 Announce Type: cross Abstract: Large language models (LLMs) exhibit unprecedented natural language generation and many text-based problem-solving capabilities. Indeed, in many language-based tasks, for example routine coding, these artificial intelligence models have reduced, or even eliminated, the need for human input. But rather than replacing human cognitive effort, LLMs may instead serve as cognitive tools to extend human abilities, particularly when they are engaged in a",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Evaluating AI Generated Summaries for Cancer Patients,https://arxiv.org/abs/2608.26154,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26154v1 Announce Type: cross Abstract: Large language models (LLMs) are increasingly being integrated into digital health platforms to generate summaries of complex medical data. Although these models can improve patient engagement and communication, these systems also raise concerns about accuracy, faithfulness, and safety in clinical contexts. In this study, we evaluate AI-generated summaries within a cancer patient care application using a dual assessment framework. Human domain ex",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,VFA: Empowering Multilingual MLLMs via Vision-Free Adaptation,https://arxiv.org/abs/2608.26155,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26155v1 Announce Type: cross Abstract: Multimodal large language models have advanced rapidly, yet most remain English-centric, as scaling multilingual multimodal instruction tuning is limited by the scarcity and high cost of high-quality non-English image-text supervision. Although multilingual text data is abundant, naive textual fine-tuning can disrupt vision-language alignment and induce catastrophic forgetting. We propose Vision-Free Adaptation (VFA), a framework that decouples m",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"Self-Generated Text Recognition: Quality Heuristics, Cross-Task Transfer, and Downstream Bias in LLM Evaluation",https://arxiv.org/abs/2608.26159,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26159v1 Announce Type: cross Abstract: Self-Generated Text Recognition (SGTR)--the ability of an LLM to identify its own outputs--poses risks to AI safeguards that rely on LLMs as evaluators or monitors. Specifically, an LLM may recognize outputs from other copies of the same model and make biased judgments or collude outright. Prior work has drawn conflicting conclusions about whether current models possess significant SGTR capabilities. We reconcile these findings by identifying key",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Mutual Debiasing via Dual-Seed Comparison for Probabilistic Sampling in Large Language Models,https://arxiv.org/abs/2608.26161,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26161v1 Announce Type: cross Abstract: Although Large Language Models (LLMs) demonstrate remarkable capabilities in reasoning and decision-making, high-fidelity probabilistic sampling remains a persistent challenge. When generating random variables, LLMs consistently exhibit systematic biases that warp the target probability distributions. Current approaches often rely on a single, self-generated seed, which inherits model-specific biases. To overcome this vulnerability, we introduce ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,From Sound to Symptom: Real-Time Respiratory Signal Understanding for Conversational Healthcare Agents,https://arxiv.org/abs/2608.26163,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26163v1 Announce Type: cross Abstract: Cough events during live spoken conversations carry clinically valuable respiratory signals, yet existing dialogue systems treat them as acoustic noise to be discarded. We present HealthCUES (Clinical Understanding from Embodied Sounds), a streaming pipeline for paralinguistic respiratory monitoring in real-time conversational agents, a capability that, to the best of our knowledge, is absent from all prior systems. HealthCUES processes audio thr",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Using Poly-Encoders for Computationally Efficient Automated Creativity Assessment,https://arxiv.org/abs/2608.26165,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26165v1 Announce Type: cross Abstract: Automated creativity assessment has been a long standing challenge, with traditional methods often being resource intensive or lacking practical accuracy. We introduce a novel approach by using Poly-Encoder for computationally efficient and accurate automated creativity assessment. We fine-tuned a Poly-Encoder on a public dataset from the Scientific Creative Thinking Test, comprised of approximately 18,000 human-rated question responses. Our meth",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Improving LLM Interpretability with User-Centric Chain-of-Thought Reasoning,https://arxiv.org/abs/2608.26166,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26166v1 Announce Type: cross Abstract: Advancing reasoning capabilities allow large language models (LLMs) to tackle increasingly complex problems, while reasoning traces - intermediate steps toward solutions - open up high-stakes applications by enabling human inspection of AI decision-making. However, current approaches prioritize model performance over human interpretability, limiting effective human-AI collaboration. In this study, we design and evaluate a human-centered approach ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"Hallucinations in LLMs: A Lifecycle-Based Survey of Causes, Detection, Mitigation, and Prevention",https://arxiv.org/abs/2608.26168,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26168v1 Announce Type: cross Abstract: The lifecycle of hallucination in LLMs is a concept that enables building solid frameworks on the control and reliability of LLMs in high-stakes environments, including health, legal, and scientific research. Although previous surveys have primarily focused on detection or mitigation, this survey provides a lifecycle-based overview of the hallucinations in the LLMs, their cause, detection, mitigation, and prevention.We propose a three-fold catego",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,DRL: A Deterministic Relational Middleware Layer for Transaction-Safe Enterprise NL2SQL Under Schema-Graph Scaling,https://arxiv.org/abs/2608.26172,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26172v1 Announce Type: cross Abstract: Deploying natural-language interfaces over enterprise OLTP catalogs fails at scale because semantic parsers collapse under schema-graph scaling, inflating context beyond stable LLM attention budgets. We present DRL (Deterministic Relational Middleware Layer), a safe pipeline interposing between front-ends and SQL backends. DRL comprises dynamic context pruning, relational AST typing, and transactional safeguard verification (EXPLAIN gating and NU",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,ClassVision: AI-Powered Classroom Attendance System,https://arxiv.org/abs/2608.26173,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26173v1 Announce Type: cross Abstract: Students and working professionals have to go through the attendance process every day. Traditional methods of marking attendance using pen and paper or online platforms are human-intensive and time-consuming. To address the challenges in manual attendance processes, this research explores the use of face detection (FD) and face recognition (FR) technology to automate the attendance process, particularly in educational settings, and build a Class",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Lost in Compression: A Controlled Cross-Lingual Audit of Extractive Prompt Compressors,https://arxiv.org/abs/2608.26175,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26175v1 Announce Type: cross Abstract: Extractive prompt compression promises to cut LLM inference costs by removing low-information tokens, and learned compressors such as LLMLingua-2 report strong results on English benchmarks. Most other languages already pay a token premium: the same content costs 1.3-1.8x more tokens than in English. We ask whether compression closes or widens this gap. Using fully parallel data in ten languages spanning five scripts, with controls budget-matched",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,A Multi-Framework Comparison of Outline Stages in Long-Form Generation with LLMs,https://arxiv.org/abs/2608.26177,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26177v1 Announce Type: cross Abstract: Long-form generation exposes fundamental limitations of large language models. Even 70B-parameter models exhibit length collapse at 16k-token outputs, and multi-chapter stories frequently trigger the attribute drift characteristic of the ``lost-in-the-middle'' effect. The ``outline-first, write-later'' paradigm has gained wide adoption, yet existing research evaluates the final writing rather than the outline itself, conflating two evaluation obj",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"PACEShop: Evaluating Personalized, Actionable, Compositional, and Evidence-grounded Shopping Assistants",https://arxiv.org/abs/2608.26180,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26180v1 Announce Type: cross Abstract: Shopping assistants are shifting from ranked product lists toward structured decision support, where systems must synthesize shopper context, product evidence, and next-step guidance into a coherent recommendation experience. This changes the unit of evaluation: a fluent response can still fail by ignoring shopper context, contradicting itself across components, or leaving defects too vague to localize. Existing personalization, grounding, and LL",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Investigating the Influence of Prompt and Response Languages on LLM Content Generation,https://arxiv.org/abs/2608.26186,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26186v1 Announce Type: cross Abstract: This study examines how prompt and response language influence the behavior of large language models. Using five models, we evaluated answers to 68 non translation questions across four language conditions: English to English, English to Norwegian, Norwegian to Norwegian, and Norwegian to English. After removing refused items, the dataset contains 1348 responses. We measure length differences with Cohen d, semantic fidelity with LabSE cosine simi",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,When the Canonical Completion Is Wrong: Formalizing and Measuring the Jump in Large Language Models,https://arxiv.org/abs/2608.26187,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26187v1 Announce Type: cross Abstract: Whether large language models (LLMs) can perform the abductive leap from evidence to a new system of axioms, commonly referred to as a jump, has recently attracted considerable debate. A prominent position holds that LLMs are structurally incapable of such jumps, while recent studies challenge both its mechanism and its evidence. However, the debate remains difficult to settle, since the field still lacks a formal definition of the jump and a mea",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Comparing Chunking and Embedding Strategies for Turkish RAG Systems,https://arxiv.org/abs/2608.26192,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26192v1 Announce Type: cross Abstract: How documents are segmented into retrievable chunks and how those chunks are embedded strongly affect Retrieval-Augmented Generation (RAG) quality, yet neither has been systematically studied for morphologically rich languages such as Turkish. We compare Turkish document question answering across three chunking strategies (fixed-length, semantic, and layout-aware Docling), five embedding models, and two generator LLMs, over three documents with c",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,A Reranker for Orchestrating Heterogeneous Speech and Text Retrievers,https://arxiv.org/abs/2608.26194,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26194v1 Announce Type: cross Abstract: Retrieval-Augmented Generation (RAG) systems have attracted significant interest for their ability to mitigate hallucinations in Large Language Models (LLMs). Although knowledge databases for RAG are increasingly diversifying to include various modalities such as speech and text, research on handling such multi-modal database scenarios remains limited. In this paper, we propose STeReO (Speech and Text Reranking Orchestrator), a reranker based on ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,ADeptS-Bench: Measuring the Trustworthiness of Computer Use Agents Across Devices,https://arxiv.org/abs/2608.26204,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26204v1 Announce Type: cross Abstract: Computer Use Agents (CUAs) are increasingly deployed to navigate mobile and desktop applications on behalf of users, yet no benchmark comprehensively evaluates whether they can safely interact with visual interfaces while handling ambiguous instructions. We introduce ADeptS-Bench, a dual-stream trustworthiness benchmark, grounded in the ADEPTS capability framework and general population user studies. The Safety stream provides paired benign/malic",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Fairness Invariants: A Relational Approach to Explaining and Mitigating Fairness Bugs,https://arxiv.org/abs/2608.26209,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26209v1 Announce Type: cross Abstract: Data-driven software systems are increasingly deployed in high-stakes socio-economic domains, from criminal justice to financial lending. However, these systems often exhibit individual discrimination---unjustified disparities in which a program yields different outcomes for similar individuals who differ only in their protected attributes (e.g., race, gender, age). While existing research has focused on detecting and quantifying these bugs, ther",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Prompt Sensitivity of Generative Agents: Evidence from an Epidemic Model,https://arxiv.org/abs/2608.26221,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26221v1 Announce Type: cross Abstract: As generative AI gains traction, researchers are investigating its potential to serve as proxies for humans. From undergoing cognitive psychology experiments to experiencing an epidemic, generative agents, agents powered by generative AI models, produce realistic human behavior when prompted. This study explores the sensitivity of these generative agents' behavior to prompt modifications and varied persona names of the agents. To assess this sens",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,NeuronFuzz: Safety Neuron Guided Fuzzing for LLM Safety Evaluation,https://arxiv.org/abs/2608.26222,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26222v1 Announce Type: cross Abstract: Safety evaluation is critical for assessing whether aligned Large Language Models (LLMs) remain robust against jailbreak attacks. Existing automated testing methods, however, largely rely on response-level feedback: each candidate prompt typically requires generating a target-model response to evaluate its attack effectiveness. This process is expensive and, more importantly, provides only sparse guidance on strongly aligned models, where most ca",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,How Do LLM Agents Actually Get the Flag? Trace-Level Provenance for Agentic Offensive Security Evaluation,https://arxiv.org/abs/2608.26237,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26237v1 Announce Type: cross Abstract: Capture-the-Flag (CTF) benchmarks are widely used to assess the offensive security capabilities of autonomous language-model agents. Evaluations rely on shallow binary judgments or aggregate scores, overlooking the agent's trajectory to the flag. Consequently actual exploitation is conflated with direct flag exposure, memorized recall, external lookup, guessing, and unsupported claims, potentially overstating the agent's cybersecurity capability.",,2026-08-28T20:05:22.631140+00:00
